time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
2.980000000000000010e-02,4.856556360180400037e-05,4.856089979550775871e-05,-4.549523434811300340e-06,-4.549605237954727966e-06,2.117143232201500053e-05,2.117061428711939359e-05
2.999999999999999889e-02,4.851771471365399921e-05,4.851281955144503812e-05,-4.550836754000900220e-06,-4.550918127350374463e-06,2.115829913031400057e-05,2.115748539316293032e-05
3.020000000000000115e-02,4.846951203126399982e-05,4.846438700983222373e-05,-4.552146261215099780e-06,-4.552227210353178471e-06,2.114520405813299911e-05,2.114439456313488684e-05
3.039999999999999994e-02,4.842096244460099947e-05,4.841560909497602462e-05,-4.553451993470899845e-06,-4.553532523918254050e-06,2.113214673525800146e-05,2.113134142748412936e-05
3.059999999999999873e-02,4.837207275106700168e-05,4.836649264491104847e-05,-4.554753987199899831e-06,-4.554834104355219401e-06,2.111912679832599838e-05,2.111832562311448093e-05
3.080000000000000099e-02,4.832284967539899820e-05,4.831704441144097414e-05,-4.556052278062200371e-06,-4.556131987342389752e-06,2.110614388953300024e-05,2.110534679324277911e-05
3.099999999999999978e-02,4.827329984763100134e-05,4.826727106024093425e-05,-4.557346901182800043e-06,-4.557426207940567056e-06,2.109319765815799842e-05,2.109240458726100608e-05
3.119999999999999857e-02,4.822342981876100252e-05,4.821717917101692679e-05,-4.558637891061000119e-06,-4.558716800606440895e-06,2.108028775929099961e-05,2.107949866060226769e-05
3.139999999999999736e-02,4.817324605441400029e-05,4.816677523771930805e-05,-4.559925281664499753e-06,-4.560003799205615851e-06,2.106741385362099993e-05,2.106662867461051643e-05
3.160000000000000309e-02,4.812275493465599871e-05,4.811606566880648417e-05,-4.561209106270700134e-06,-4.561287237025280578e-06,2.105457560764299976e-05,2.105379429641386917e-05
3.180000000000000188e-02,4.807196277174699794e-05,4.806505678755611103e-05,-4.562489397656699896e-06,-4.562567146786528737e-06,2.104177269370199869e-05,2.104099519880138418e-05
3.200000000000000067e-02,4.802087577059799977e-05,4.801375483242033987e-05,-4.563766188037499835e-06,-4.563843560656345369e-06,2.102900478970999833e-05,2.102823106010321617e-05
3.219999999999999946e-02,4.796950006841700133e-05,4.796216595742254718e-05,-4.565039509057199691e-06,-4.565116510259268835e-06,2.101627157901199842e-05,2.101550156407399337e-05
3.239999999999999825e-02,4.791784171397900209e-05,4.791029623259260127e-05,-4.566309391917999577e-06,-4.566386026688739370e-06,2.100357275108700119e-05,2.100280639977928802e-05
3.259999999999999704e-02,4.786590666841999904e-05,4.785815164443814454e-05,-4.567575867190800019e-06,-4.567652140518151166e-06,2.099090799809899831e-05,2.099014526148515990e-05
3.280000000000000276e-02,4.781370083665099923e-05,4.780573809644928288e-05,-4.568838964972400264e-06,-4.568914881811613079e-06,2.097827702034600156e-05,2.097751784855053907e-05
3.300000000000000155e-02,4.776123002016099836e-05,4.775306140963447290e-05,-4.570098714899699630e-06,-4.570174280134419650e-06,2.096567952112300147e-05,2.096492386532247844e-05
3.320000000000000034e-02,4.770849993871700265e-05,4.770012732308521509e-05,-4.571355146054400374e-06,-4.571430364563259549e-06,2.095311520950499912e-05,2.095236302103407606e-05
3.339999999999999913e-02,4.765551624191400069e-05,4.764694149456751319e-05,-4.572608287106700053e-06,-4.572683163696160584e-06,2.094058379966999976e-05,2.093983502970506741e-05
3.359999999999999792e-02,4.760228449850600077e-05,4.759350950113789078e-05,-4.573858166175699647e-06,-4.573932705662176372e-06,2.092808500839600001e-05,2.092733961004490445e-05
3.379999999999999671e-02,4.754881019179100230e-05,4.753983683978230481e-05,-4.575104811075700414e-06,-4.575179018130833300e-06,2.091561855944499998e-05,2.091487648535834872e-05
3.400000000000000244e-02,4.749509873799400279e-05,4.748592892807581493e-05,-4.576348248958100378e-06,-4.576422128321330992e-06,2.090318418071600016e-05,2.090244538345336842e-05
3.420000000000000123e-02,4.744115546562599760e-05,4.743179110486152436e-05,-4.577588506701399645e-06,-4.577662063011525944e-06,2.089078160322899898e-05,2.089004603655141381e-05
3.440000000000000002e-02,4.738698562057399737e-05,4.737742863094693589e-05,-4.578825610619200186e-06,-4.578898848546683915e-06,2.087841056353700043e-05,2.087767818119983749e-05
3.459999999999999881e-02,4.733259439865799976e-05,4.732284668981627269e-05,-4.580059586764100089e-06,-4.580132510848018018e-06,2.086607080233200109e-05,2.086534155818650324e-05
3.479999999999999760e-02,4.727798689315500122e-05,4.726805038835728680e-05,-4.581290460620700018e-06,-4.581363075421020136e-06,2.085376206399599836e-05,2.085303591245647866e-05
3.500000000000000333e-02,4.722316813224000133e-05,4.721304475760099671e-05,-4.582518257324800090e-06,-4.582590567363592440e-06,2.084148409668999999e-05,2.084076099303074715e-05
