axial_over_volume,normalized_coupling,shear_per_pressure
0.10023744672545448,0.42500000000000016,0.04286206256130091
0.10023744672545448,0.45000000000000007,0.045503220023023094
0.10023744672545448,0.475,0.048165653545903415
0.10023744672545448,0.5000000000000001,0.050850754736676544
0.10023744672545448,0.525,0.05355995201401235
0.10023744672545448,0.5500000000000002,0.056294713338874154
0.10023744672545448,0.5750000000000001,0.05905654908602127
0.10023744672545448,0.6,0.06184701506904901
0.10023744672545448,0.6250000000000001,0.06466771573234417
0.10023744672545448,0.65,0.06752030752442385
0.10023744672545448,0.6750000000000002,0.0704065024683311
0.10023744672545448,0.7000000000000001,0.07332807194609259
0.10023744672545448,0.725,0.07628685071572076
0.10023744672545448,0.7500000000000001,0.07928474118087496
0.10023744672545448,0.775,0.08232371793510769
0.10023744672545448,0.8000000000000002,0.08540583260462935
0.10023744672545448,0.8250000000000001,0.08853321901575201
0.10023744672545448,0.85,0.09170809871564968
0.10023744672545448,0.8750000000000001,0.09493278687782195
0.10023744672545448,0.9,0.09820969862671279
0.11246826503806984,-0.9,-0.10170077525185939
0.11246826503806984,-0.875,-0.09825264603832749
0.11246826503806984,-0.85,-0.0948644391529649
0.11246826503806984,-0.825,-0.0915332838692832
0.11246826503806984,-0.8,-0.08825643725412138
0.11246826503806984,-0.775,-0.08503127569704161
0.11246826503806984,-0.75,-0.08185528703793127
0.11246826503806984,-0.725,-0.0787260632410674
0.11246826503806984,-0.7,-0.07564129356877855
0.11246826503806984,-0.675,-0.072598758212192
0.11246826503806984,-0.65,-0.06959632234044906
0.11246826503806984,-0.625,-0.06663193053325515
0.11246826503806984,-0.6,-0.06370360156475442
0.11246826503806984,-0.575,-0.06080942350951892
0.11246826503806984,-0.55,-0.05794754914395733
0.11246826503806984,-0.525,-0.05511619161870611
0.11246826503806984,-0.5,-0.052313620379598115
0.11246826503806984,-0.475,-0.049538157316630346
0.11246826503806984,-0.45,-0.04678817312199739
0.11246826503806984,-0.425,-0.04406208383973764
0.11246826503806984,-0.4,-0.04135834759087363
0.11246826503806984,-0.375,-0.03867546145912734
0.11246826503806984,-0.35,-0.036011958523373015
0.11246826503806984,-0.32499999999999996,-0.03336640502396196
0.11246826503806984,-0.29999999999999993,-0.03073739765092773
0.11246826503806984,-0.275,-0.028123560942864573
0.11246826503806984,-0.25,-0.025523544785974673
0.11246826503806984,-0.22499999999999998,-0.022936022003407972
0.11246826503806984,-0.19999999999999996,-0.02035968602557742
0.11246826503806984,-0.17499999999999993,-0.01779324863262926
0.11246826503806984,-0.15000000000000002,-0.015235437760685198
0.11246826503806984,-0.125,-0.012684995363856928
0.11246826503806984,-0.09999999999999998,-0.010140675324365819
0.11246826503806984,-0.07499999999999996,-0.007601241403385069
0.11246826503806984,-0.04999999999999993,-0.005065465225461173
0.11246826503806984,-0.025000000000000022,-0.0025321242895677914
0.11246826503806984,0.0,-4.906538933386797e-18
0.11246826503806984,0.025000000000000022,0.0025321242895677935
0.11246826503806984,0.050000000000000044,0.00506546522546119
0.11246826503806984,0.07500000000000007,0.007601241403385084
0.11246826503806984,0.09999999999999998,0.010140675324365814
0.11246826503806984,0.1250000000000001,0.012684995363856942
0.11246826503806984,0.15000000000000002,0.015235437760685202
0.11246826503806984,0.17499999999999993,0.017793248632629266
0.11246826503806984,0.20000000000000007,0.020359686025577427
0.11246826503806984,0.22499999999999998,0.022936022003407965
0.11246826503806984,0.2500000000000001,0.025523544785974683
0.11246826503806984,0.275,0.028123560942864573
0.11246826503806984,0.30000000000000016,0.03073739765092777
0.11246826503806984,0.32500000000000007,0.03336640502396197
0.11246826503806984,0.35,0.036011958523373015
0.11246826503806984,0.3750000000000001,0.03867546145912735
0.11246826503806984,0.4,0.041358347590873645
0.11246826503806984,0.42500000000000016,0.044062083839737656
0.11246826503806984,0.45000000000000007,0.04678817312199741
0.11246826503806984,0.475,0.04953815731663037
0.11246826503806984,0.5000000000000001,0.05231362037959813
0.11246826503806984,0.525,0.055116191618706095
0.11246826503806984,0.5500000000000002,0.05794754914395734
0.11246826503806984,0.5750000000000001,0.060809423509518984
0.11246826503806984,0.6,0.06370360156475445
0.11246826503806984,0.6250000000000001,0.06663193053325521
0.11246826503806984,0.65,0.06959632234044907
0.11246826503806984,0.6750000000000002,0.07259875821219203
0.11246826503806984,0.7000000000000001,0.07564129356877858
0.11246826503806984,0.725,0.07872606324106744
0.11246826503806984,0.7500000000000001,0.08185528703793132
0.11246826503806984,0.775,0.08503127569704165
0.11246826503806984,0.8000000000000002,0.08825643725412138
0.11246826503806984,0.8250000000000001,0.09153328386928324
0.11246826503806984,0.85,0.0948644391529649
0.11246826503806984,0.8750000000000001,0.09825264603832753
0.11246826503806984,0.9,0.10170077525185944
0.1261914688960387,-0.9,-0.10508803220890371
0.1261914688960387,-0.875,-0.10146461248841265
0.1261914688960387,-0.85,-0.09790968968814365
0.1261914688960387,-0.825,-0.0944198611426657
0.1261914688960387,-0.8,-0.0909918867180067
0.1261914688960387,-0.775,-0.08762267752267752
0.1261914688960387,-0.75,-0.08430928546652221
0.1261914688960387,-0.725,-0.08104889359024015
0.1261914688960387,-0.7,-0.07783880709611986
0.1261914688960387,-0.675,-0.07467644501735433
0.1261914688960387,-0.65,-0.07155933246937474
0.1261914688960387,-0.625,-0.06848509343203733
0.1261914688960387,-0.6,-0.06545144401630787
0.1261914688960387,-0.575,-0.06245618617337665
0.1261914688960387,-0.55,-0.0594972018079657
0.1261914688960387,-0.525,-0.05657244726101243
0.1261914688960387,-0.5,-0.05367994812997596
0.1261914688960387,-0.475,-0.05081779439775082
0.1261914688960387,-0.45,-0.047984135843629726
0.1261914688960387,-0.425,-0.04517717771195579
0.1261914688960387,-0.4,-0.042395176616077015
0.1261914688960387,-0.375,-0.03963643665698516
0.1261914688960387,-0.35,-0.036899305737605664
0.1261914688960387,-0.32499999999999996,-0.034182172055126345
0.1261914688960387,-0.29999999999999993,-0.03148346075502521
0.1261914688960387,-0.275,-0.0288016307315948
0.1261914688960387,-0.25,-0.026135171560777846
0.1261914688960387,-0.22499999999999998,-0.02348260055203327
0.1261914688960387,-0.19999999999999996,-0.020842459906756233
0.1261914688960387,-0.17499999999999993,-0.018213313971487222
0.1261914688960387,-0.15000000000000002,-0.015593746574770828
0.1261914688960387,-0.125,-0.01298235843707213
0.1261914688960387,-0.09999999999999998,-0.010377764643631314
0.1261914688960387,-0.07499999999999996,-0.007778592170542341
0.1261914688960387,-0.04999999999999993,-0.0051834774546804544
0.1261914688960387,-0.025000000000000022,-0.002591063998382173
0.1261914688960387,0.0,4.906538933386797e-18
0.1261914688960387,0.025000000000000022,0.0025910639983821684
0.1261914688960387,0.050000000000000044,0.005183477454680469
0.1261914688960387,0.07500000000000007,0.007778592170542346
0.1261914688960387,0.09999999999999998,0.01037776464363131
0.1261914688960387,0.1250000000000001,0.01298235843707214
0.1261914688960387,0.15000000000000002,0.015593746574770834
0.1261914688960387,0.17499999999999993,0.018213313971487215
0.1261914688960387,0.20000000000000007,0.020842459906756254
0.1261914688960387,0.22499999999999998,0.02348260055203327
0.1261914688960387,0.2500000000000001,0.02613517156077786
0.1261914688960387,0.275,0.02880163073159479
0.1261914688960387,0.30000000000000016,0.03148346075502523
0.1261914688960387,0.32500000000000007,0.03418217205512635
0.1261914688960387,0.35,0.03689930573760566
0.1261914688960387,0.3750000000000001,0.039636436656985165
0.1261914688960387,0.4,0.04239517661607701
0.1261914688960387,0.42500000000000016,0.04517717771195583
0.1261914688960387,0.45000000000000007,0.04798413584362974
0.1261914688960387,0.475,0.05081779439775082
0.1261914688960387,0.5000000000000001,0.05367994812997598
0.1261914688960387,0.525,0.05657244726101246
0.1261914688960387,0.5500000000000002,0.05949720180796571
0.1261914688960387,0.5750000000000001,0.06245618617337669
0.1261914688960387,0.6,0.06545144401630788
0.1261914688960387,0.6250000000000001,0.06848509343203737
0.1261914688960387,0.65,0.07155933246937478
0.1261914688960387,0.6750000000000002,0.07467644501735439
0.1261914688960387,0.7000000000000001,0.07783880709611987
0.1261914688960387,0.725,0.08104889359024019
0.1261914688960387,0.7500000000000001,0.08430928546652226
0.1261914688960387,0.775,0.08762267752267754
0.1261914688960387,0.8000000000000002,0.09099188671800675
0.1261914688960387,0.8250000000000001,0.0944198611426657
0.1261914688960387,0.85,0.09790968968814372
0.1261914688960387,0.8750000000000001,0.10146461248841268
0.1261914688960387,0.9,0.10508803220890371
0.14158915687682763,-0.9,-0.1083372288663705
0.14158915687682763,-0.875,-0.10453547682457824
0.14158915687682763,-0.85,-0.10081170317663787
0.14158915687682763,-0.825,-0.09716188813722446
0.14158915687682763,-0.8,-0.09358221743497593
0.14158915687682763,-0.775,-0.0900690673529717
0.14158915687682763,-0.75,-0.08661899096156768
0.14158915687682763,-0.725,-0.08322870542947897
0.14158915687682763,-0.7,-0.07989508031102718
0.14158915687682763,-0.675,-0.07661512671807018
0.14158915687682763,-0.65,-0.07338598729448996
0.14158915687682763,-0.625,-0.07020492691938722
0.14158915687682763,-0.6,-0.06706932407245786
0.14158915687682763,-0.575,-0.06397666280152131
0.14158915687682763,-0.55,-0.06092452523793784
0.14158915687682763,-0.525,-0.05791058461077495
0.14158915687682763,-0.5,-0.05493259871514619
0.14158915687682763,-0.475,-0.051988403794204024
0.14158915687682763,-0.45,-0.04907590879789032
0.14158915687682763,-0.425,-0.04619308998477657
0.14158915687682763,-0.4,-0.04333798583620692
0.14158915687682763,-0.375,-0.040508692254529806
0.14158915687682763,-0.35,-0.037703358019500255
0.14158915687682763,-0.32499999999999996,-0.03492018047898413
0.14158915687682763,-0.29999999999999993,-0.03215740145192454
0.14158915687682763,-0.275,-0.029413303323158987
0.14158915687682763,-0.25,-0.026686205311126854
0.14158915687682763,-0.22499999999999998,-0.02397445989079414
0.14158915687682763,-0.19999999999999996,-0.02127644935526192
0.14158915687682763,-0.17499999999999993,-0.018590582500532284
0.14158915687682763,-0.15000000000000002,-0.015915291418786823
0.14158915687682763,-0.125,-0.013249028386303496
0.14158915687682763,-0.09999999999999998,-0.01059026283280126
0.14158915687682763,-0.07499999999999996,-0.007937478379569433
0.14158915687682763,-0.04999999999999993,-0.005289169934213754
0.14158915687682763,-0.025000000000000022,-0.002643840830239681
0.14158915687682763,0.0,7.359808400080195e-18
0.14158915687682763,0.025000000000000022,0.0026438408302396858
0.14158915687682763,0.050000000000000044,0.005289169934213766
0.14158915687682763,0.07500000000000007,0.007937478379569448
0.14158915687682763,0.09999999999999998,0.01059026283280126
0.14158915687682763,0.1250000000000001,0.013249028386303508
0.14158915687682763,0.15000000000000002,0.01591529141878683
0.14158915687682763,0.17499999999999993,0.018590582500532277
0.14158915687682763,0.20000000000000007,0.02127644935526194
0.14158915687682763,0.22499999999999998,0.02397445989079414
0.14158915687682763,0.2500000000000001,0.026686205311126865
0.14158915687682763,0.275,0.029413303323158977
0.14158915687682763,0.30000000000000016,0.032157401451924576
0.14158915687682763,0.32500000000000007,0.03492018047898415
0.14158915687682763,0.35,0.03770335801950025
0.14158915687682763,0.3750000000000001,0.04050869225452983
0.14158915687682763,0.4,0.043337985836206926
0.14158915687682763,0.42500000000000016,0.04619308998477659
0.14158915687682763,0.45000000000000007,0.04907590879789031
0.14158915687682763,0.475,0.05198840379420403
0.14158915687682763,0.5000000000000001,0.05493259871514621
0.14158915687682763,0.525,0.05791058461077497
0.14158915687682763,0.5500000000000002,0.06092452523793787
0.14158915687682763,0.5750000000000001,0.06397666280152138
0.14158915687682763,0.6,0.06706932407245786
0.14158915687682763,0.6250000000000001,0.07020492691938728
0.14158915687682763,0.65,0.07338598729448997
0.14158915687682763,0.6750000000000002,0.0766151267180702
0.14158915687682763,0.7000000000000001,0.07989508031102718
0.14158915687682763,0.725,0.08322870542947898
0.14158915687682763,0.7500000000000001,0.0866189909615677
0.14158915687682763,0.775,0.0900690673529717
0.14158915687682763,0.8000000000000002,0.09358221743497597
0.14158915687682763,0.8250000000000001,0.09716188813722448
0.14158915687682763,0.85,0.10081170317663787
0.14158915687682763,0.8750000000000001,0.10453547682457828
0.14158915687682763,0.9,0.1083372288663705
0.15886564694485633,-0.9,-0.11141268767217773
0.15886564694485633,-0.875,-0.10743082031128334
0.15886564694485633,-0.85,-0.10353733331791534
0.15886564694485633,-0.825,-0.09972749611947965
0.15886564694485633,-0.8,-0.09599683635661466
0.15886564694485633,-0.775,-0.09234112018809718
0.15886564694485633,-0.75,-0.08875633425838668
0.15886564694485633,-0.725,-0.08523866916059508
0.15886564694485633,-0.7,-0.08178450424626187
0.15886564694485633,-0.675,-0.07839039364958267
0.15886564694485633,-0.65,-0.07505305340801088
0.15886564694485633,-0.625,-0.07176934957368356
0.15886564694485633,-0.6,-0.06853628722115326
0.15886564694485633,-0.575,-0.06535100026662545
0.15886564694485633,-0.55,-0.062210742022479476
0.15886564694485633,-0.525,-0.059112876418431326
0.15886564694485633,-0.5,-0.05605486982740456
0.15886564694485633,-0.475,-0.053034283440118755
0.15886564694485633,-0.45,-0.0500487661376741
0.15886564694485633,-0.425,-0.04709604781608901
0.15886564694485633,-0.4,-0.044173933120901655
0.15886564694485633,-0.375,-0.041280295553638095
0.15886564694485633,-0.35,-0.03841307191523123
0.15886564694485633,-0.32499999999999996,-0.03557025705439128
0.15886564694485633,-0.29999999999999993,-0.03274989889152041
0.15886564694485633,-0.275,-0.029950093691064526
0.15886564694485633,-0.25,-0.027168981557235832
0.15886564694485633,-0.22499999999999998,-0.024404742129846124
0.15886564694485633,-0.19999999999999996,-0.02165559045858387
0.15886564694485633,-0.17499999999999993,-0.01891977303547171
0.15886564694485633,-0.15000000000000002,-0.016195563966467447
0.15886564694485633,-0.125,-0.01348126126423922
0.15886564694485633,-0.09999999999999998,-0.01077518324506544
0.15886564694485633,-0.07499999999999996,-0.00807566501359253
0.15886564694485633,-0.04999999999999993,-0.005381055019839582
0.15886564694485633,-0.025000000000000022,-0.002689711673373538
0.15886564694485633,0.0,-7.359808400080195e-18
0.15886564694485633,0.025000000000000022,0.0026897116733735453
0.15886564694485633,0.050000000000000044,0.005381055019839605
0.15886564694485633,0.07500000000000007,0.008075665013592545
0.15886564694485633,0.09999999999999998,0.010775183245065444
0.15886564694485633,0.1250000000000001,0.013481261264239229
0.15886564694485633,0.15000000000000002,0.016195563966467444
0.15886564694485633,0.17499999999999993,0.01891977303547171
0.15886564694485633,0.20000000000000007,0.021655590458583885
0.15886564694485633,0.22499999999999998,0.024404742129846124
0.15886564694485633,0.2500000000000001,0.02716898155723584
0.15886564694485633,0.275,0.029950093691064515
0.15886564694485633,0.30000000000000016,0.03274989889152045
0.15886564694485633,0.32500000000000007,0.035570257054391284
0.15886564694485633,0.35,0.03841307191523124
0.15886564694485633,0.3750000000000001,0.041280295553638116
0.15886564694485633,0.4,0.04417393312090166
0.15886564694485633,0.42500000000000016,0.04709604781608901
0.15886564694485633,0.45000000000000007,0.0500487661376741
0.15886564694485633,0.475,0.05303428344011877
0.15886564694485633,0.5000000000000001,0.05605486982740461
0.15886564694485633,0.525,0.05911287641843134
0.15886564694485633,0.5500000000000002,0.06221074202247954
0.15886564694485633,0.5750000000000001,0.0653510002666255
0.15886564694485633,0.6,0.06853628722115328
0.15886564694485633,0.6250000000000001,0.07176934957368361
0.15886564694485633,0.65,0.07505305340801088
0.15886564694485633,0.6750000000000002,0.0783903936495827
0.15886564694485633,0.7000000000000001,0.08178450424626188
0.15886564694485633,0.725,0.08523866916059512
0.15886564694485633,0.7500000000000001,0.08875633425838672
0.15886564694485633,0.775,0.0923411201880972
0.15886564694485633,0.8000000000000002,0.0959968363566147
0.15886564694485633,0.8250000000000001,0.0997274961194797
0.15886564694485633,0.85,0.10353733331791536
0.15886564694485633,0.8750000000000001,0.10743082031128341
0.15886564694485633,0.9,0.11141268767217777
0.17825018762674916,-0.9,-0.11427800620697032
0.17825018762674916,-0.875,-0.1101157316524087
0.17825018762674916,-0.85,-0.10605315174671319
0.17825018762674916,-0.825,-0.10208472385223795
0.17825018762674916,-0.8,-0.09820522751455801
0.17825018762674916,-0.775,-0.09440973872139849
0.17825018762674916,-0.75,-0.09069360645837707
0.17825018762674916,-0.725,-0.08705243131903502
0.17825018762674916,-0.7,-0.08348204595502197
0.17825018762674916,-0.675,-0.07997849717697364
0.17825018762674916,-0.65,-0.07653802953810875
0.17825018762674916,-0.625,-0.07315707025132218
0.17825018762674916,-0.6,-0.06983221530694342
0.17825018762674916,-0.575,-0.06656021667268362
0.17825018762674916,-0.55,-0.06333797046988905
0.17825018762674916,-0.525,-0.06016250603128209
0.17825018762674916,-0.5,-0.05703097575510807
0.17825018762674916,-0.475,-0.05394064567918263
0.17825018762674916,-0.45,-0.05088888670590345
0.17825018762674916,-0.425,-0.0478731664159719
0.17825018762674916,-0.4,-0.04489104141447673
0.17825018762674916,-0.375,-0.04194015015821692
0.17825018762674916,-0.35,-0.039018206217763585
0.17825018762674916,-0.32499999999999996,-0.036122991931852366
0.17825018762674916,-0.29999999999999993,-0.03325235241531904
0.17825018762674916,-0.275,-0.030404189884993115
0.17825018762674916,-0.25,-0.0275764582707937
0.17825018762674916,-0.22499999999999998,-0.024767158081768385
0.17825018762674916,-0.19999999999999996,-0.02197433149901071
0.17825018762674916,-0.17499999999999993,-0.019196057669319488
0.17825018762674916,-0.15000000000000002,-0.016430448175143053
0.17825018762674916,-0.125,-0.013675642657810521
0.17825018762674916,-0.09999999999999998,-0.010929804572305676
0.17825018762674916,-0.07499999999999996,-0.008191117052904425
0.17825018762674916,-0.04999999999999993,-0.005457778869886758
0.17825018762674916,-0.025000000000000022,-0.0027280004582599694
0.17825018762674916,0.0,2.4532694666933983e-18
0.17825018762674916,0.025000000000000022,0.0027280004582599746
0.17825018762674916,0.050000000000000044,0.005457778869886773
0.17825018762674916,0.07500000000000007,0.008191117052904442
0.17825018762674916,0.09999999999999998,0.010929804572305676
0.17825018762674916,0.1250000000000001,0.01367564265781054
0.17825018762674916,0.15000000000000002,0.01643044817514306
0.17825018762674916,0.17499999999999993,0.01919605766931948
0.17825018762674916,0.20000000000000007,0.02197433149901071
0.17825018762674916,0.22499999999999998,0.02476715808176838
0.17825018762674916,0.2500000000000001,0.027576458270793722
0.17825018762674916,0.275,0.030404189884993115
0.17825018762674916,0.30000000000000016,0.03325235241531908
0.17825018762674916,0.32500000000000007,0.03612299193185238
0.17825018762674916,0.35,0.039018206217763585
0.17825018762674916,0.3750000000000001,0.041940150158216956
0.17825018762674916,0.4,0.04489104141447673
0.17825018762674916,0.42500000000000016,0.04787316641597192
0.17825018762674916,0.45000000000000007,0.05088888670590347
0.17825018762674916,0.475,0.05394064567918263
0.17825018762674916,0.5000000000000001,0.0570309757551081
0.17825018762674916,0.525,0.06016250603128211
0.17825018762674916,0.5500000000000002,0.06333797046988904
0.17825018762674916,0.5750000000000001,0.06656021667268365
0.17825018762674916,0.6,0.06983221530694343
0.17825018762674916,0.6250000000000001,0.07315707025132222
0.17825018762674916,0.65,0.07653802953810876
0.17825018762674916,0.6750000000000002,0.07997849717697371
0.17825018762674916,0.7000000000000001,0.08348204595502201
0.17825018762674916,0.725,0.08705243131903502
0.17825018762674916,0.7500000000000001,0.0906936064583771
0.17825018762674916,0.775,0.0944097387213985
0.17825018762674916,0.8000000000000002,0.09820522751455803
0.17825018762674916,0.8250000000000001,0.10208472385223798
0.17825018762674916,0.85,0.1060531517467132
0.17825018762674916,0.8750000000000001,0.11011573165240875
0.17825018762674916,0.9,0.11427800620697032
0.20000000000000004,-0.9,-0.11689690145748395
0.20000000000000004,-0.875,-0.11255564553141688
0.20000000000000004,-0.85,-0.1083262766446718
0.20000000000000004,-0.825,-0.10420233269760003
0.20000000000000004,-0.8,-0.10017775058611551
0.20000000000000004,-0.775,-0.09624683283010187
0.20000000000000004,-0.75,-0.09240421734258253
0.20000000000000004,-0.725,-0.08864484999183175
0.20000000000000004,-0.7,-0.0849639596514022
0.20000000000000004,-0.675,-0.08135703546996532
0.20000000000000004,-0.65,-0.07781980612478974
0.20000000000000004,-0.625,-0.07434822085035375
0.20000000000000004,-0.6,-0.07093843205761569
0.20000000000000004,-0.575,-0.06758677938037981
0.20000000000000004,-0.55,-0.06428977500342319
0.20000000000000004,-0.525,-0.06104409014297337
0.20000000000000004,-0.5,-0.05784654256405571
0.20000000000000004,-0.475,-0.05469408503143513
0.20000000000000004,-0.45,-0.051583794601586644
0.20000000000000004,-0.425,-0.04851286267253859
0.20000000000000004,-0.4,-0.045478585716707286
0.20000000000000004,-0.375,-0.04247835662912748
0.20000000000000004,-0.35,-0.039509656629900025
0.20000000000000004,-0.32499999999999996,-0.03657004766533235
0.20000000000000004,-0.29999999999999993,-0.03365716525723204
0.20000000000000004,-0.275,-0.030768711754203485
0.20000000000000004,-0.25,-0.027902449942662177
0.20000000000000004,-0.22499999999999998,-0.025056196978678908
0.20000000000000004,-0.19999999999999996,-0.022227818604744938
0.20000000000000004,-0.17499999999999993,-0.019415223618154585
0.20000000000000004,-0.15000000000000002,-0.0166163585599693
0.20000000000000004,-0.125,-0.013829202595488543
0.20000000000000004,-0.09999999999999998,-0.011051762558836362
0.20000000000000004,-0.07499999999999996,-0.008282068135698815
0.20000000000000004,-0.04999999999999993,-0.005518167159437603
0.20000000000000004,-0.025000000000000022,-0.002758120996774372
0.20000000000000004,0.0,-2.4532694666933983e-18
0.20000000000000004,0.025000000000000022,0.0027581209967743794
0.20000000000000004,0.050000000000000044,0.005518167159437618
0.20000000000000004,0.07500000000000007,0.008282068135698832
0.20000000000000004,0.09999999999999998,0.011051762558836368
0.20000000000000004,0.1250000000000001,0.013829202595488553
0.20000000000000004,0.15000000000000002,0.016616358559969305
0.20000000000000004,0.17499999999999993,0.01941522361815459
0.20000000000000004,0.20000000000000007,0.022227818604744945
0.20000000000000004,0.22499999999999998,0.025056196978678908
0.20000000000000004,0.2500000000000001,0.027902449942662184
0.20000000000000004,0.275,0.030768711754203485
0.20000000000000004,0.30000000000000016,0.03365716525723207
0.20000000000000004,0.32500000000000007,0.036570047665332346
0.20000000000000004,0.35,0.03950965662990004
0.20000000000000004,0.3750000000000001,0.042478356629127495
0.20000000000000004,0.4,0.04547858571670729
0.20000000000000004,0.42500000000000016,0.04851286267253864
0.20000000000000004,0.45000000000000007,0.051583794601586686
0.20000000000000004,0.475,0.05469408503143515
0.20000000000000004,0.5000000000000001,0.05784654256405573
0.20000000000000004,0.525,0.06104409014297339
0.20000000000000004,0.5500000000000002,0.06428977500342321
0.20000000000000004,0.5750000000000001,0.06758677938037982
0.20000000000000004,0.6,0.07093843205761569
0.20000000000000004,0.6250000000000001,0.07434822085035378
0.20000000000000004,0.65,0.07781980612478978
0.20000000000000004,0.6750000000000002,0.08135703546996534
0.20000000000000004,0.7000000000000001,0.08496395965140223
0.20000000000000004,0.725,0.08864484999183175
0.20000000000000004,0.7500000000000001,0.09240421734258256
0.20000000000000004,0.775,0.09624683283010187
0.20000000000000004,0.8000000000000002,0.10017775058611555
0.20000000000000004,0.8250000000000001,0.10420233269760007
0.20000000000000004,0.85,0.10832627664467176
0.20000000000000004,0.8750000000000001,0.11255564553141692
0.20000000000000004,0.9,0.11689690145748395
0.22440369086039275,-0.9,-0.11923416261527182
0.22440369086039275,-0.875,-0.11471727712574127
0.22440369086039275,-0.85,-0.11032528536280765
0.22440369086039275,-0.825,-0.10605069442513461
0.22440369086039275,-0.8,-0.10188650156414854
0.22440369086039275,-0.775,-0.09782615130240047
0.22440369086039275,-0.75,-0.09386349679985632
0.22440369086039275,-0.725,-0.08999276497535187
0.22440369086039275,-0.7,-0.08620852495405677
0.22440369086039275,-0.675,-0.08250565946626225
0.22440369086039275,-0.65,-0.07887933886957134
0.22440369086039275,-0.625,-0.0753249975068134
0.22440369086039275,-0.6,-0.07183831214672082
0.22440369086039275,-0.575,-0.06841518228441887
0.22440369086039275,-0.55,-0.06505171210478149
0.22440369086039275,-0.525,-0.0617441939342791
0.22440369086039275,-0.5,-0.05848909302657754
0.22440369086039275,-0.475,-0.055283033544252944
0.22440369086039275,-0.45,-0.05212278561391626
0.22440369086039275,-0.425,-0.04900525334508743
0.22440369086039275,-0.4,-0.04592746371457803
0.22440369086039275,-0.375,-0.04288655622814268
0.22440369086039275,-0.35,-0.039879773279931356
0.22440369086039275,-0.32499999999999996,-0.03690445113796901
0.22440369086039275,-0.29999999999999993,-0.03395801149064219
0.22440369086039275,-0.275,-0.031037953495097678
0.22440369086039275,-0.25,-0.028141846273655135
0.22440369086039275,-0.22499999999999998,-0.025267321808887
0.22440369086039275,-0.19999999999999996,-0.02241206819199726
0.22440369086039275,-0.17499999999999993,-0.01957382318259983
0.22440369086039275,-0.15000000000000002,-0.01675036804100628
0.22440369086039275,-0.125,-0.01393952159673095
0.22440369086039275,-0.09999999999999998,-0.011139134519144158
0.22440369086039275,-0.07499999999999996,-0.008347083758084971
0.22440369086039275,-0.04999999999999993,-0.005561267123811049
0.22440369086039275,-0.025000000000000022,-0.0027795979769357202
0.22440369086039275,0.0,-0.0
0.22440369086039275,0.025000000000000022,0.0027795979769357103
0.22440369086039275,0.050000000000000044,0.005561267123811064
0.22440369086039275,0.07500000000000007,0.008347083758084985
0.22440369086039275,0.09999999999999998,0.01113913451914416
0.22440369086039275,0.1250000000000001,0.013939521596730961
0.22440369086039275,0.15000000000000002,0.01675036804100628
0.22440369086039275,0.17499999999999993,0.019573823182599835
0.22440369086039275,0.20000000000000007,0.022412068191997286
0.22440369086039275,0.22499999999999998,0.02526732180888699
0.22440369086039275,0.2500000000000001,0.028141846273655152
0.22440369086039275,0.275,0.031037953495097678
0.22440369086039275,0.30000000000000016,0.03395801149064223
0.22440369086039275,0.32500000000000007,0.03690445113796904
0.22440369086039275,0.35,0.03987977327993135
0.22440369086039275,0.3750000000000001,0.0428865562281427
0.22440369086039275,0.4,0.04592746371457804
0.22440369086039275,0.42500000000000016,0.04900525334508748
0.22440369086039275,0.45000000000000007,0.052122785613916284
0.22440369086039275,0.475,0.055283033544252964
0.22440369086039275,0.5000000000000001,0.058489093026577565
0.22440369086039275,0.525,0.06174419393427913
0.22440369086039275,0.5500000000000002,0.06505171210478153
0.22440369086039275,0.5750000000000001,0.06841518228441891
0.22440369086039275,0.6,0.07183831214672083
0.22440369086039275,0.6250000000000001,0.07532499750681344
0.22440369086039275,0.65,0.07887933886957137
0.22440369086039275,0.6750000000000002,0.08250565946626227
0.22440369086039275,0.7000000000000001,0.08620852495405679
0.22440369086039275,0.725,0.08999276497535193
0.22440369086039275,0.7500000000000001,0.09386349679985632
0.22440369086039275,0.775,0.09782615130240051
0.22440369086039275,0.8000000000000002,0.1018865015641486
0.22440369086039275,0.8250000000000001,0.10605069442513465
0.22440369086039275,0.85,0.11032528536280765
0.22440369086039275,0.8750000000000001,0.11471727712574127
0.22440369086039275,0.9,0.1192341626152718
0.2517850823588335,-0.9,-0.12125667647155848
0.2517850823588335,-0.875,-0.116569615205577
0.2517850823588335,-0.85,-0.11202117263468482
0.2517850823588335,-0.825,-0.10760271266075322
0.2517850823588335,-0.8,-0.10330619616550472
0.2517850823588335,-0.775,-0.09912412643628887
0.2517850823588335,-0.75,-0.0950495002701545
0.2517850823588335,-0.725,-0.09107576406724355
0.2517850823588335,-0.7,-0.08719677431766183
0.2517850823588335,-0.675,-0.08340676196513196
0.2517850823588335,-0.65,-0.07970030019818174
0.2517850823588335,-0.625,-0.07607227527726128
0.2517850823588335,-0.6,-0.07251786005556156
0.2517850823588335,-0.575,-0.0690324898937203
0.2517850823588335,-0.55,-0.06561184070511115
0.2517850823588335,-0.525,-0.06225180889991584
0.2517850823588335,-0.5,-0.05894849302341648
0.2517850823588335,-0.475,-0.055698176907543834
0.2517850823588335,-0.45,-0.05249731417519766
0.2517850823588335,-0.425,-0.04934251395466301
